ArticleTitle,LastName,ForeName,Date,Country_Id,Country,ISSNLinking,MedlineTA,NlmUniqueID,Full_name
"A qualitative exploration of continuity of TB care in clinics after discharge from hospitals in Cape Town, South Africa.",Kallon,Idriss Ibrahim,2022-12-7,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Idriss Ibrahim-Kallon
"A qualitative exploration of continuity of TB care in clinics after discharge from hospitals in Cape Town, South Africa.",Colvin,Christopher J,2022-12-7,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Christopher J-Colvin
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Feng,Zhi-En,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Zhi-En-Feng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Feng,Zhi-En,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Zhi-En-Feng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Feng,Zhi-En,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Zhi-En-Feng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Feng,Zhi-En,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Zhi-En-Feng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Feng,Zhi-En,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Zhi-En-Feng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Feng,Zhi-En,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Zhi-En-Feng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Feng,Zhi-En,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Zhi-En-Feng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Cheng,Hai-Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hai-Ting-Cheng
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ming,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ming-Zhao
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Liu,Hong-Tao,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Hong-Tao-Liu
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Shen,Guo-Liang,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Guo-Liang-Shen
The prevalence of chronic medication therapy problems and pharmacists' interventions among hospitalized perioperative patients: a retrospective observational study.,Zhao,Ting,2022-12-6,1472-6963,England,1472-6963,BMC Health Serv Res,101088677,Ting-Zhao
